handle,fieldType,name,visible,plainDescription,categorySlugs,primaryCategorySlug,media,mediaAltText,ribbon,brand,price,strikethroughPrice,baseUnit,baseUnitMeasurement,totalUnits,totalUnitsMeasurement,cost,inventory,preOrderEnabled,preOrderMessage,preOrderLimit,sku,barcode,weight,productOptionName1,productOptionType1,productOptionChoices1,productOptionName2,productOptionType2,productOptionChoices2,productOptionName3,productOptionType3,productOptionChoices3,productOptionName4,productOptionType4,productOptionChoices4,productOptionName5,productOptionType5,productOptionChoices5,productOptionName6,productOptionType6,productOptionChoices6,modifierName1,modifierType1,modifierCharLimit1,modifierMandatory1,modifierDescription1,modifierName2,modifierType2,modifierCharLimit2,modifierMandatory2,modifierDescription2,modifierName3,modifierType3,modifierCharLimit3,modifierMandatory3,modifierDescription3,modifierName4,modifierType4,modifierCharLimit4,modifierMandatory4,modifierDescription4,modifierName5,modifierType5,modifierCharLimit5,modifierMandatory5,modifierDescription5,modifierName6,modifierType6,modifierCharLimit6,modifierMandatory6,modifierDescription6,modifierName7,modifierType7,modifierCharLimit7,modifierMandatory7,modifierDescription7,modifierName8,modifierType8,modifierCharLimit8,modifierMandatory8,modifierDescription8,modifierName9,modifierType9,modifierCharLimit9,modifierMandatory9,modifierDescription9,modifierName10,modifierType10,modifierCharLimit10,modifierMandatory10,modifierDescription10
ds-126464,MEDIA,,,,,,6673aa_a0b9163c32fc43bbbfbff7342ad52b03~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-126464,MEDIA,,,,,,6673aa_613e5a03a02747f0b568538eb5be190f~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-128799,PRODUCT,Thomas Sabo Charm Club Collier,true,"<p>gearbeitet in 925 Sterlingsilber vergoldet, Oberfläche: poliert, mit weissem Charmista Coin mit Kaltemail, Länge: 45cm, Karabinerverschluss, 2 Jahre GarantieReferenz: X2089-427-39-L45Verfügbar in der Bijouterie am Bogen in Bremgarten AG</p>",schmuck;colliers;thomas-sabo,schmuck,,,,Thomas Sabo,198,,,,,,87.1,1,false,,,128799,X2089-427-39-L45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-128799,MEDIA,,,,,,6673aa_d2b8aaf43c6b4330aad3f410a87b101d~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-128798,PRODUCT,Thomas Sabo Charm Club Collier,true,"<p>gearbeitet in 925 Sterlingsilber, Oberfläche: poliert, mit weissem Charmista Coin mit Kaltemail, Länge: 45cm, Karabinerverschluss, 2 Jahre GarantieReferenz: X2089-007-21-L45Verfügbar in der Bijouterie am Bogen in Bremgarten AG</p>",schmuck;colliers;thomas-sabo,schmuck,,,,Thomas Sabo,109,,,,,,39.6,2,false,,,128798,X2089-007-21-L45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-128798,MEDIA,,,,,,6673aa_86818f199b0d4ec4866f8963946baf68~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-128797,PRODUCT,Thomas Sabo Charm Club Collier,true,"<p>gearbeitet in 925 Sterlingsilber, Oberfläche: poliert, mit weissem Charmista Coin mit Kaltemail, Länge: 45cm, Karabinerverschluss, 2 Jahre GarantieReferenz: X0288-007-21-L45Verfügbar in der Bijouterie am Bogen in Bremgarten AG</p>",schmuck;colliers;thomas-sabo,schmuck,,,,Thomas Sabo,165,,,,,,62.1,1,false,,,128797,X0288-007-21-L45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-128797,MEDIA,,,,,,6673aa_9b70e929b0134bb1a82aa2ce955f0fae~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-128788,PRODUCT,Thomas Sabo Charm Club Buchstaben W,true,"<p>gearbeitet in 925 Sterlingsilber, Oberfläche: poliert, mit weissen Zirkonia, Buchstaben W, Karabinerverschluss, 2 Jahre GarantieReferenz: 1960-051-14Verfügbar in der Bijouterie am Bogen in Bremgarten AG</p>",schmuck;beads-charms;thomas-sabo,schmuck,,,,Thomas Sabo,45,,,,,,18.75,1,false,,,128788,1960-051-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-128788,MEDIA,,,,,,6673aa_b6542d11955c4d27bee69479aa665df7~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-128787,PRODUCT,Thomas Sabo Charm Club Buchstaben V,true,"<p>gearbeitet in 925 Sterlingsilber, Oberfläche: poliert, mit weissen Zirkonia, Buchstaben V, Karabinerverschluss, 2 Jahre GarantieReferenz: 1959-051-14Verfügbar in der Bijouterie am Bogen in Bremgarten AG</p>",schmuck;beads-charms;thomas-sabo,schmuck,,,,Thomas Sabo,45,,,,,,18.75,1,false,,,128787,1959-051-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-128787,MEDIA,,,,,,6673aa_360caabb1ea34adfae56e691d0da40a7~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-124706,PRODUCT,Tissot Classic Dream,true,"<p>Edelstahlgehäuse und -band, weisses Zifferblatt, Datum, Saphirglas, 5bar Wasserdicht, zwei Jahre GarantieReferenz: T129.410.11.013.00Verfügbar in der Bijouterie am Bogen in Bremgarten AG</p>",uhren;herrenuhren;tissot;sale,uhren,,,,Tissot,177,295,,,,,153.2,1,false,,,124706,T129.410.11.013.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-124706,MEDIA,,,,,,6673aa_25a1177275ea43859a4b91cd6aee00c6~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131622,PRODUCT,Tissot Seastar 1000,true,"<p>Gehäuse und Band aus Edelstahl / PVD rosé, Quarzwerk EOL, Saphirglas, Zifferblatt Perlmutt mit einer Datumsanzeige, Durchmesser 36mm, Wasserdicht bis 30bar, 2 Jahre GarantieReferenz: T120.210.22.111.00Verfügbar in der Bijouterie Am Bogen in Bremgarten AG und in der Bijouterie Droz in Zofingen AG</p>",uhren;damenuhren;tissot,,,,,Tissot,465,,,,,,258.1,2,false,,,131622,T120.210.22.111.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131622,MEDIA,,,,,,6673aa_5ef884f4a60040ceaaa8527b37d650b3~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131622,MEDIA,,,,,,6673aa_2e1897d1e38d422eaad08e0c8b6d8c81~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131622,MEDIA,,,,,,6673aa_904260dcae38436b85b6739fb6ec5024~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131622,MEDIA,,,,,,6673aa_4731f7f27d454406a56f8cbe25b86e90~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-130235,PRODUCT,Thomas Sabo Charm Club Eifelturm,true,"<p>gearbeitet in 925 Sterlingsilber geschwärzt, Eifelturm, Oberfläche: poliert, Herz, Karabinerverschluss, zwei Jahre GarantieReferenz: 2074-643-21Verfügbar in der Bijouterie am Bogen in Bremgarten AG</p>",schmuck;beads-charms;thomas-sabo,schmuck,,,,Thomas Sabo,45,,,,,,17.8,1,false,,,130235,2074-643-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-130235,MEDIA,,,,,,6673aa_b3db888f83064894a3f81b7970c9fcee~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131631,PRODUCT,Tissot Seastar 1000,true,"<p>Gehäuse und Band aus Edelstahl / PVD rosé, Quarzwerk EOL, Saphirglas, Zifferblatt schwarz mit einer Datumsanzeige, Durchmesser 36mm, Wasserdicht bis 30bar, zwei Jahre GarantieReferenz: T120.410.22.051.01Verfügbar in der Bijouterie am Bogen in Bremgarten AG</p>",uhren;damenuhren;tissot,,,,,Tissot,465,,,,,,258.1,1,false,,,131631,T120.410.22.051.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131631,MEDIA,,,,,,6673aa_b5d6b2612a6f4b629ff0867224ab035e~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131631,MEDIA,,,,,,6673aa_a7432a23918a4eda803583c8519e8ecd~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131631,MEDIA,,,,,,6673aa_b7e5734d8ff242a38c4695d3c46ebad5~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131631,MEDIA,,,,,,6673aa_c0fb008a948e41e78bddf5d180a8bf6a~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-111404,PRODUCT,Tissot Flamingo,true,"<p>Edelstahlgehäuse und -band, Quarzwerk EOL, Datum, Zifferblatt schwarz, Saphirglas, 5bar Wasserdicht, zwei Jahre GarantieReferenz: T094.210.11.051.00Verfügbar in der Bijouterie am Bogen in Bremgarten AG</p>",uhren;damenuhren;tissot,uhren,,,,Tissot,325,,,,,,181.05,1,false,,,111404,T094.210.11.051.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-111404,MEDIA,,,,,,6673aa_a3cf76f00d2f49a1b4ff6356591bcc11~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131633,PRODUCT,Tissot Desire,true,"<p>Gehäuse aus Edelstahl, Oberfläche: poliert, Quarzwerk, EOL, Zifferblatt Perlmutt, Saphirglas, Durchmesser: 28mm, Wasserdicht bis 5bar, 2 Jahre GarantieReferenz: T152.010.11.118.00Verfügbar in der Bijouterie Am Bogen in Bremgarten AG und in der Bijouterie Droz in Zofingen AG</p>",uhren;damenuhren;tissot,,,,,Tissot,365,,,,,,202.6,2,false,,,131633,T152.010.11.118.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131633,MEDIA,,,,,,6673aa_d1b52389964044b7a23cbca854f99fb4~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131633,MEDIA,,,,,,6673aa_deb98ff44b6f4472a6f6f885ff7f8098~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131633,MEDIA,,,,,,6673aa_e3b4c3d9be404ef9a6442641a641934c~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131633,MEDIA,,,,,,6673aa_425c2486979d492db569b95901b57765~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-130535,PRODUCT,Tissot Desire,true,"<p>Gehäuse aus Edelstahl, mit einem blauen Lederband und einer Faltschliesse gearbeitet in Edelstahl, Oberfläche: poliert, Quarzwerk, EOL, Zifferblatt blau, Saphirglas, Durchmesser: 28mm, Wasserdicht bis 5bar, 2 Jahre GarantieReferenz: T152.010.16.038.01Verfügbar in der Bijouterie am Bogen in Bremgarten AG</p>",uhren;damenuhren;tissot,uhren,,,,Tissot,295,,,,,,158.2,1,false,,,130535,T152.010.16.038.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-130535,MEDIA,,,,,,6673aa_a13996d0273e4cb3b37caaaa37fa804e~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-130535,MEDIA,,,,,,6673aa_91c5c11300914f9380f4dc25bcfb7b18~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-130535,MEDIA,,,,,,6673aa_ce2f2e53287b4e1db458a91da820c276~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131772,PRODUCT,Thomas Sabo Charm Club Schleife,true,"<p>gearbeitet in 925 Stearlingsilber, Oberfläche: poliert, Schleife, Karabinerverschluss, zwei Jahre GarantieReferenz: 0619-001-12Verfügbar in der Bijouterie am Bogen in Bremgarten AG</p>",schmuck;beads-charms;thomas-sabo,schmuck,,,,Thomas Sabo,42,,,,,,16.6,1,false,,,131772,0619-001-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131772,MEDIA,,,,,,6673aa_e6e03c1f1b67427299252a51d9536df7~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-130177,PRODUCT,Tissot Chemin des Tourelles,true,"<p>Gehäuse und Band aus Edelstahl matt/poliert, automatisches Werk mit 80 Stunden Gangreserve, Saphirglas, Zifferblatt blau, Durchmesser 42mm, Wasserdicht bis 5bar, zwei Jahre GarantieReferenz: T139.407.11.048.00Verfügbar in der Bijouterie am Bogen in Bremgarten AG</p>",uhren;herrenuhren;tissot,uhren,,,,Tissot,795,,,,,,441.25,1,false,,,130177,T139.407.11.048.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-130177,MEDIA,,,,,,6673aa_9c1079e85fed4f4faef29db354c59c18~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-130177,MEDIA,,,,,,6673aa_c31d4eb3e82a4540ad21fbcbbca8544f~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-130177,MEDIA,,,,,,6673aa_7001df117f3249b989a0a089bf2e9a9e~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-130177,MEDIA,,,,,,6673aa_9ababf19fb4e49afb8d000159d7fe7b2~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131331,PRODUCT,Thomas Sabo Charm Club Bracelet,true,"<p>gearbeitet in 925 Sterlingsilber, Oberfläche: poliert, mit weissem Charmista Coin mit Kaltemail, Länge: 19cm, Karabinerverschluss, 2 Jahre GarantieReferenz: X0285-007-21-L19Verfügbar in der Bijouterie am Bogen in Bremgarten AG</p>",schmuck;bracelets;thomas-sabo,schmuck,,,,Thomas Sabo,115,,,,,,47.9,1,false,,,131331,X0285-007-21-L19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131331,MEDIA,,,,,,6673aa_b689476a50324bf28ee4aa4143f6c09b~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-129983,PRODUCT,Tissot Chemin des Tourelles,true,"<p>Gehäuse aus Edelstahl, Lederband braun mit einer Faltschliesse aus Edelstahl, automatisches Uhrwerk mit 80h Gangreserve, Saphirglas, Openheart Zifferblatt beige mit Index, Durchmesser 39mm, Wasserdicht bis 5bar, zwei Jahre GarantieReferenz: T139.836.16.261.00Verfügbar in der Bijouterie Am Bogen in Bremgarten AG und in der Bijouterie Droz in Zofingen AG</p>",uhren;herrenuhren;tissot,uhren,,,,Tissot,845,,,,,,469,2,false,,,129983,T139.836.16.261.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-129983,MEDIA,,,,,,6673aa_378f92816983446e87020801c1176c4d~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-129983,MEDIA,,,,,,6673aa_4e75930428414c1caa12a854d7d0991d~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-129983,MEDIA,,,,,,6673aa_632f83a6847545e3b6f2a1a31c3a03e1~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131330,PRODUCT,Thomas Sabo Charm Club Bracelet,true,"<p>gearbeitet in 925 Sterlingsilber, Oberfläche: poliert, mit weissem Charmista Coin mit Kaltemail, Länge: 17cm, Karabinerverschluss, 2 Jahre GarantieReferenz: X0285-007-21-L17Verfügbar in der Bijouterie am Bogen in Bremgarten AG</p>",schmuck;bracelets;thomas-sabo,schmuck,,,,Thomas Sabo,98,,,,,,40.85,1,false,,,131330,X0285-007-21-L17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131330,MEDIA,,,,,,6673aa_5f9d42de1513483ba1c145ed2b0a15f9~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-129982,PRODUCT,Tissot Chemin des Tourelles,true,"<p>Gehäuse und Band aus Edelstahl, automatisches Uhrwerk mit 80h Gangreserve, Saphirglas, Openheart Zifferblatt blau mit Index, Durchmesser 39mm, Wasserdicht bis 5bar, zwei Jahre GarantieReferenz: T139.836.11.048.00Verfügbar in der Bijouterie Am Bogen in Bremgarten AG und in der Bijouterie Droz in Zofingen AG</p>",uhren;herrenuhren;tissot,uhren,,,,Tissot,895,,,,,,496.75,2,false,,,129982,T139.836.11.048.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-129982,MEDIA,,,,,,6673aa_a88d5961c4f64f4a9a51796e93c391d3~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-129982,MEDIA,,,,,,6673aa_58ae48de72ac44b7ab43e0cccda7ba35~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-129982,MEDIA,,,,,,6673aa_902151febf3b4617835efc02e5c514b2~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131315,PRODUCT,Thomas Sabo Charm Club Collier,true,"<p>gearbeitet in 925 Silber vergoldet, mit weissen Zirkonia, Ankerkette, Länge: 40cm-45cm, Karabinerverschluss, zwei Jahre GarantieReferenz: KE2071-414-14-L45VVerfügbar in der Bijouterie am Bogen in Bremgarten AG</p>",schmuck;colliers;thomas-sabo,schmuck,,,,Thomas Sabo,139,,,,,,57.9,1,false,,,131315,KE2071-414-14-L45V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131315,MEDIA,,,,,,6673aa_81962aae504c400ca84934dbbc0bd158~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-130832,PRODUCT,Thomas Sabo Charm Club Gänseblümchen,true,"<p>gearbeitet in 925 Silber, Oberfläche: poliert, mit weissen und einem gelben Zirkonia, Karabinerverschluss, zwei Jahre GarantieReferenz: 2212-051-14Verfügbar in der Bijouterie am Bogen in Bremgarten AG</p>",schmuck;beads-charms;thomas-sabo,,,,,Thomas Sabo,95,,,,,,39.6,1,false,,,130832,2212-051-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-130832,MEDIA,,,,,,6673aa_2239f84172214090b5df8bdf7331888c~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-130742,PRODUCT,Thomas Sabo Charm Club Herz,true,"<p>gearbeitet in 925 Silber, Oberfläche: poliert, mit einem rosa Zirkonia, Herz, Karabinerverschluss, zwei Jahre GarantieReferenz: 2205-051-9Verfügbar in der Bijouterie am Bogen in Bremgarten AG</p>",schmuck;beads-charms;thomas-sabo,,,,,Thomas Sabo,69,,,,,,28.75,1,false,,,130742,2205-051-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-130742,MEDIA,,,,,,6673aa_2557a605fb5b4bb09c92c21838f1f6f4~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-132917,PRODUCT,Tissot Ballade COSC Chronometer,true,"<p>Gehäuse und Band aus Edelstahl, automatisches Werk mit 80h Gangreserve Chronometer, Saphirglas, Zifferblatt blau mit Datumsanzeige, Durchmesser 39mm, Wasserdicht bis 10bar, 2 Jahre GarantieReferenz: T156.408.11.043.00Verfügbar in der Bijouterie am Bogen in Bremgarten AG</p>",uhren;herrenuhren;tissot,uhren,,,,Tissot,925,,,,,,513.4,1,false,,,132917,T156.408.11.043.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-132917,MEDIA,,,,,,6673aa_5165a7cc4f3a4c44b524189f00890fe8~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-130741,PRODUCT,Thomas Sabo Charm Club Herz,true,"<p>gearbeitet in 925 Silber, Oberfläche: poliert, mit weissen Zirkonia, Herz, Karabinerverschluss, zwei Jahre GarantieReferenz: 2203-051-14Verfügbar in der Bijouterie am Bogen in Bremgarten AG</p>",schmuck;beads-charms;thomas-sabo,schmuck,,,,Thomas Sabo,65,,,,,,25,2,false,,,130741,2203-051-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-130741,MEDIA,,,,,,6673aa_53d8e775027249f0a1cce4246eaf8ff6~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-120440,PRODUCT,Tissot T Wave II,true,"<p>Gehäuse und Band aus Edelstahl poliert, Quarzwerk, Saphirglas, Zifferblatt Perlmutt römisch, Durchmesser 30mm, Wasserdicht bis 3bar, zwei Jahre GarantieReferenz: T112.210.11.113.00Verfügbar in der Bijouterie am Bogen in Bremgarten AG</p>",uhren;damenuhren;tissot,uhren,,,,Tissot,365,,,,,,192.2,1,false,,,120440,T112.210.11.113.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-120440,MEDIA,,,,,,6673aa_f642c31d8de147ecb074b3cf5b6f09dc~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
